;semestre;id;ADM1251_grau;ADM1258_grau;ADM1259_grau;ADM1271_grau;ADM1272_grau;ADM1276_grau;ADM1451_grau;ADM1551_grau;ADM1552_grau;ADM1951_grau;ADM1952_grau;ADM1953_grau;CRE1100_grau;ECO1101_grau;ECO1310_grau;FIL0201_grau;JUR1016_grau;JUR1018_grau;LET1040_grau;MAT1127_grau;MAT1128_grau;MAT1129_grau;PSI1033_grau;SOC0201_grau;SOC0203_grau;ADM1256_grau;ADM1275_grau;ADM1277_grau;ADM1351_grau;ADM1452_grau;ADM1453_grau;ADM1651_grau;ADM1954_grau;ECO1411_grau;JUR1306_grau;ADM1454_grau;ADM1976_grau;ADM1353_grau;ADM1973_grau;CRE1141_grau;HIS0201_grau
2626;3;aluno3351;-1.0;0.8;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.44000000000000006;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2627;4;aluno3351;-1.0;-1.0;-1.0;-1.0;0.0;0.74;0.58;0.8699999999999999;0.67;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2628;1;aluno3354;0.74;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.48;-1.0;-1.0;-1.0;0.45999999999999996;-1.0;-1.0;-1.0;-1.0;-1.0;0.37;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2629;2;aluno3354;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;0.9;0.52;-1.0;-1.0;-1.0;-1.0;-1.0;0.45;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2630;3;aluno3354;-1.0;-1.0;-1.0;0.38;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;-1.0;0.0;-1.0;0.75;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2631;4;aluno3354;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;0.9;0.8;-1.0;0.8800000000000001;-1.0;-1.0;0.38;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2632;1;aluno3355;0.89;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.36;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;-1.0;-1.0;-1.0;0.37;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2633;2;aluno3355;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2634;3;aluno3355;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;0.8699999999999999;-1.0;0.5;-1.0;0.75;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2635;4;aluno3355;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.41;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2636;1;aluno3357;0.8800000000000001;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;0.44000000000000006;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2637;2;aluno3357;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;0.37;-1.0;-1.0;-1.0;-1.0;-1.0;0.4;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2638;3;aluno3357;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;0.15;-1.0;-1.0;-1.0;0.64;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2639;4;aluno3357;-1.0;-1.0;-1.0;-1.0;-1.0;0.52;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.32999999999999996;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2640;1;aluno3358;0.8099999999999999;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;0.13;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2641;2;aluno3358;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2642;3;aluno3358;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.8;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2643;4;aluno3358;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;0.9;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2644;1;aluno3360;0.73;0.32;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.6;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2645;2;aluno3360;-1.0;-1.0;-1.0;0.7;0.52;-1.0;-1.0;-1.0;0.22999999999999998;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.32999999999999996;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2646;3;aluno3360;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2647;4;aluno3360;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.65;0.44000000000000006;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2648;1;aluno3362;0.8800000000000001;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2649;2;aluno3362;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2650;3;aluno3362;-1.0;0.82;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2651;4;aluno3362;-1.0;-1.0;-1.0;-1.0;0.0;0.67;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2652;1;aluno3364;0.9400000000000001;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2653;2;aluno3364;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;0.08;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2654;3;aluno3364;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.6799999999999999;0.6;-1.0;-1.0;-1.0;0.52;0.8800000000000001;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2655;4;aluno3364;-1.0;0.95;-1.0;-1.0;0.0;0.29;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2656;1;aluno3366;1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2657;2;aluno3366;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;0.51;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2658;3;aluno3366;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;0.75;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2659;4;aluno3366;-1.0;0.8;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;0.6;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2660;1;aluno3370;0.89;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2661;2;aluno3370;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;0.64;0.58;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2662;3;aluno3370;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;-1.0;0.6;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2663;4;aluno3370;-1.0;0.82;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2664;1;aluno3378;1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2665;2;aluno3378;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2666;3;aluno3378;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.72;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2667;4;aluno3378;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;0.65;1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2668;1;aluno3382;0.16;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.26;-1.0;-1.0;-1.0;0.35;-1.0;-1.0;-1.0;-1.0;-1.0;0.39;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2669;2;aluno3382;0.22999999999999998;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;0.7;0.42000000000000004;-1.0;-1.0;-1.0;-1.0;-1.0;0.32;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2670;3;aluno3382;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.65;-1.0;0.26;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2671;4;aluno3382;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2672;1;aluno3390;0.78;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.42000000000000004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2673;2;aluno3390;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;0.48;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2674;3;aluno3390;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;0.6599999999999999;-1.0;0.78;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2675;4;aluno3390;-1.0;-1.0;-1.0;0.39;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2676;1;aluno3396;0.95;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2677;2;aluno3396;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;0.8800000000000001;-1.0;0.5;0.6799999999999999;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2678;3;aluno3396;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;0.6;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2679;4;aluno3396;-1.0;0.9;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0
2680;1;aluno3400;0.9;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2681;2;aluno3400;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2682;3;aluno3400;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.19;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2683;4;aluno3400;-1.0;0.82;-1.0;-1.0;0.18;-1.0;-1.0;-1.0;0.38;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2684;1;aluno3401;1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2685;2;aluno3401;-1.0;-1.0;-1.0;0.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2686;3;aluno3401;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;0.55;-1.0;0.67;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2687;4;aluno3401;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
2688;1;aluno3406;0.22999999999999998;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.27;-1.0;-1.0;-1.0;0.71;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
