;ARQ1000_grau;ARQ1001_grau;ARQ1101_grau;ART1020_grau;ART1028_grau;ART1420_grau;CRE1100_grau;HIS1430_grau;MAT1071_grau;SOC1139_grau;id;semestre
1126;0.55;-1.0;0.75;0.9800000000000001;0.8;0.9;-1.0;-1.0;0.8;-1.0;aluno832;1
1127;0.6900000000000001;-1.0;0.65;0.86;0.27999999999999997;0.85;-1.0;-1.0;0.7;-1.0;aluno833;1
1128;0.79;-1.0;0.77;0.8;0.85;0.62;-1.0;-1.0;0.77;-1.0;aluno836;1
1129;0.8699999999999999;-1.0;0.75;0.73;0.71;0.8099999999999999;-1.0;-1.0;0.5;-1.0;aluno837;1
1130;0.75;-1.0;0.74;0.8800000000000001;0.8;0.9199999999999999;-1.0;-1.0;0.75;-1.0;aluno839;1
1131;0.64;-1.0;0.7;0.86;0.44000000000000006;0.9400000000000001;-1.0;-1.0;0.22000000000000003;-1.0;aluno840;1
1132;0.8800000000000001;-1.0;0.76;0.8800000000000001;0.0;0.9099999999999999;-1.0;-1.0;0.0;-1.0;aluno841;1
1133;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;0.7;aluno842;1
1134;0.6599999999999999;-1.0;0.38;0.54;0.0;0.33999999999999997;-1.0;-1.0;0.51;-1.0;aluno847;1
1135;0.86;-1.0;0.6799999999999999;0.72;0.5900000000000001;0.6900000000000001;-1.0;-1.0;0.65;-1.0;aluno850;1
1136;0.75;-1.0;0.86;1.0;0.93;0.77;-1.0;-1.0;0.5700000000000001;-1.0;aluno852;1
1137;0.9199999999999999;-1.0;0.89;0.9;0.9400000000000001;0.97;-1.0;-1.0;0.9;-1.0;aluno855;1
1138;0.82;-1.0;0.72;0.78;0.58;0.71;-1.0;-1.0;0.5900000000000001;-1.0;aluno860;1
1139;0.55;-1.0;0.62;0.86;0.47000000000000003;0.86;-1.0;-1.0;0.55;-1.0;aluno861;1
1140;0.55;-1.0;0.6799999999999999;0.9800000000000001;0.5;0.9;-1.0;-1.0;0.36;-1.0;aluno864;1
1141;0.0;-1.0;0.05;0.0;0.01;0.0;-1.0;-1.0;0.0;-1.0;aluno869;1
1142;0.89;-1.0;0.6599999999999999;0.8300000000000001;0.41;0.5900000000000001;-1.0;-1.0;0.7;-1.0;aluno870;1
1143;0.9;-1.0;0.78;0.8800000000000001;0.79;0.9400000000000001;-1.0;-1.0;0.6599999999999999;-1.0;aluno874;1
1144;0.63;-1.0;0.61;0.8800000000000001;0.73;0.8;-1.0;-1.0;0.6599999999999999;-1.0;aluno875;1
1145;0.82;-1.0;0.77;0.9800000000000001;0.8300000000000001;0.96;-1.0;-1.0;0.5599999999999999;-1.0;aluno876;1
1146;0.8400000000000001;-1.0;0.71;0.8099999999999999;0.82;0.6799999999999999;-1.0;-1.0;0.8400000000000001;-1.0;aluno878;1
1147;0.63;-1.0;0.43;0.93;0.51;0.73;-1.0;-1.0;0.63;-1.0;aluno879;1
1148;0.74;-1.0;0.63;0.8300000000000001;0.64;0.65;-1.0;-1.0;0.7;-1.0;aluno88;1
1149;0.52;-1.0;0.5;0.74;0.5;0.18;-1.0;-1.0;0.5;-1.0;aluno880;1
1150;0.65;-1.0;0.6799999999999999;0.77;0.45;0.6900000000000001;-1.0;-1.0;0.75;-1.0;aluno881;1
1151;0.79;-1.0;0.74;0.8800000000000001;0.47000000000000003;0.9199999999999999;-1.0;-1.0;0.54;-1.0;aluno883;1
1152;0.75;-1.0;0.6900000000000001;0.86;0.62;0.9;-1.0;-1.0;0.6;-1.0;aluno885;1
1153;0.89;-1.0;0.73;0.7;0.6799999999999999;0.73;-1.0;-1.0;0.64;-1.0;aluno886;1
1154;0.9400000000000001;-1.0;0.6900000000000001;0.8800000000000001;0.64;0.9;-1.0;-1.0;0.78;-1.0;aluno887;1
1155;0.6599999999999999;-1.0;0.72;0.96;0.58;0.9;-1.0;-1.0;0.6900000000000001;-1.0;aluno889;1
1156;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.97;-1.0;-1.0;-1.0;aluno89;1
1157;0.8;-1.0;0.8;0.96;0.89;0.9400000000000001;-1.0;-1.0;0.67;-1.0;aluno890;1
1158;0.75;-1.0;0.72;0.8800000000000001;0.5900000000000001;0.6;-1.0;-1.0;0.64;-1.0;aluno894;1
1159;0.71;-1.0;0.5700000000000001;0.8800000000000001;0.53;0.74;-1.0;-1.0;0.67;-1.0;aluno896;1
1160;0.79;-1.0;0.75;0.78;0.6799999999999999;0.8099999999999999;-1.0;-1.0;0.8699999999999999;-1.0;aluno897;1
1161;0.78;-1.0;0.6900000000000001;0.9;0.6900000000000001;0.8;-1.0;-1.0;0.8300000000000001;-1.0;aluno898;1
1162;0.6799999999999999;-1.0;0.7;0.8800000000000001;0.35;0.9199999999999999;-1.0;-1.0;0.8;-1.0;aluno899;1
1163;0.8400000000000001;-1.0;0.79;0.78;0.62;0.52;-1.0;-1.0;0.6;-1.0;aluno9;1
1164;0.63;-1.0;0.72;0.8;0.71;0.5;-1.0;-1.0;0.74;-1.0;aluno901;1
1165;0.73;-1.0;0.6799999999999999;0.9800000000000001;0.62;0.9;-1.0;-1.0;0.6599999999999999;-1.0;aluno906;1
1166;0.82;-1.0;0.61;0.8800000000000001;0.52;0.8;-1.0;-1.0;0.5;-1.0;aluno907;1
1167;0.7;-1.0;0.62;0.8800000000000001;0.5900000000000001;1.0;-1.0;-1.0;0.72;-1.0;aluno908;1
1168;0.78;-1.0;0.72;0.8099999999999999;0.73;0.96;-1.0;-1.0;0.74;-1.0;aluno910;1
1169;0.71;-1.0;0.77;0.86;0.8699999999999999;0.86;-1.0;-1.0;0.78;-1.0;aluno912;1
1170;0.6799999999999999;-1.0;0.67;0.8800000000000001;0.65;0.45999999999999996;-1.0;-1.0;0.5;-1.0;aluno913;1
1171;0.76;-1.0;0.65;0.9199999999999999;0.64;0.8800000000000001;-1.0;-1.0;0.36;-1.0;aluno915;1
1172;0.6599999999999999;-1.0;0.76;0.9;0.75;0.63;-1.0;-1.0;0.77;-1.0;aluno916;1
1173;0.93;-1.0;0.76;0.93;0.86;0.9400000000000001;-1.0;-1.0;0.74;-1.0;aluno917;1
1174;0.76;-1.0;0.64;0.79;0.5599999999999999;0.9;-1.0;-1.0;0.5900000000000001;-1.0;aluno918;1
1175;0.85;-1.0;0.7;0.8;-1.0;0.85;-1.0;-1.0;0.8699999999999999;-1.0;aluno919;1
1176;0.64;-1.0;0.73;0.93;0.7;0.9;-1.0;-1.0;0.72;-1.0;aluno920;1
1177;0.75;-1.0;0.8;0.9;0.44000000000000006;0.8400000000000001;-1.0;-1.0;0.51;-1.0;aluno922;1
1178;0.76;-1.0;0.62;0.93;0.41;0.9;-1.0;-1.0;0.5900000000000001;-1.0;aluno923;1
1179;0.67;-1.0;0.72;0.79;0.55;0.9;-1.0;-1.0;0.5;-1.0;aluno924;1
1180;0.95;-1.0;0.16;0.93;0.18;0.62;-1.0;-1.0;0.0;-1.0;aluno925;1
1181;0.6599999999999999;-1.0;0.71;0.7;0.72;0.61;-1.0;-1.0;0.42000000000000004;-1.0;aluno926;1
1182;0.72;-1.0;0.6599999999999999;0.8800000000000001;0.39;0.9199999999999999;-1.0;-1.0;0.5;-1.0;aluno927;1
1183;0.8800000000000001;-1.0;0.79;0.9;0.73;0.71;-1.0;-1.0;0.16999999999999998;-1.0;aluno929;1
1184;0.89;-1.0;0.72;0.93;0.6900000000000001;0.86;-1.0;-1.0;0.85;-1.0;aluno932;1
1185;0.67;-1.0;0.51;0.8800000000000001;0.85;0.96;-1.0;-1.0;0.6599999999999999;-1.0;aluno935;1
1186;0.8;-1.0;0.65;0.9800000000000001;0.5599999999999999;0.9;-1.0;-1.0;0.5900000000000001;-1.0;aluno936;1
1187;0.58;-1.0;0.5900000000000001;0.79;0.44000000000000006;0.9199999999999999;-1.0;-1.0;0.36;-1.0;aluno939;1
1188;0.82;-1.0;0.6;0.78;0.6900000000000001;0.6900000000000001;-1.0;-1.0;0.63;-1.0;aluno942;1
1189;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;aluno943;1
1190;0.7;-1.0;0.65;0.8400000000000001;0.6799999999999999;0.7;-1.0;-1.0;0.61;-1.0;aluno947;1
1191;0.63;-1.0;0.72;0.74;0.8400000000000001;0.6;-1.0;-1.0;0.8;-1.0;aluno950;1
1192;0.76;-1.0;0.62;0.8800000000000001;0.27;0.82;-1.0;-1.0;0.5;-1.0;aluno951;1
1193;0.74;-1.0;0.58;0.8800000000000001;0.58;0.79;-1.0;-1.0;0.61;-1.0;aluno954;1
1194;0.77;-1.0;0.71;0.77;0.79;0.8699999999999999;-1.0;-1.0;0.5599999999999999;-1.0;aluno956;1
1195;0.64;-1.0;0.74;0.85;0.62;0.9199999999999999;-1.0;-1.0;0.67;-1.0;aluno96;1
1196;0.75;-1.0;0.76;0.9;0.8400000000000001;0.8;-1.0;-1.0;0.74;-1.0;aluno960;1
1197;0.54;-1.0;0.8400000000000001;0.7;0.29;0.8800000000000001;-1.0;-1.0;0.8300000000000001;-1.0;aluno97;1
1198;0.73;-1.0;0.72;0.95;0.74;0.9;-1.0;-1.0;1.0;-1.0;aluno99;1
